time,lon,lat,Cloud_Cover_Mean
2017-01-01,9.399999999989234,47.40000000000242,0.15432282
2017-01-02,9.399999999989234,47.40000000000242,0.6478182
2017-01-03,9.399999999989234,47.40000000000242,0.55880916
2017-01-04,9.399999999989234,47.40000000000242,0.8580623
2017-01-05,9.399999999989234,47.40000000000242,0.6546022
2017-01-06,9.399999999989234,47.40000000000242,0.5799666
2017-01-07,9.399999999989234,47.40000000000242,0.8765854
2017-01-08,9.399999999989234,47.40000000000242,0.82154053
2017-01-09,9.399999999989234,47.40000000000242,0.6613244
2017-01-10,9.399999999989234,47.40000000000242,0.91566855
2017-01-11,9.399999999989234,47.40000000000242,0.7529931
2017-01-12,9.399999999989234,47.40000000000242,0.9237571
2017-01-13,9.399999999989234,47.40000000000242,0.72023517
2017-01-14,9.399999999989234,47.40000000000242,0.903434
2017-01-15,9.399999999989234,47.40000000000242,0.67929024
2017-01-16,9.399999999989234,47.40000000000242,0.6603335
2017-01-17,9.399999999989234,47.40000000000242,0.791916
2017-01-18,9.399999999989234,47.40000000000242,0.38875952
2017-01-19,9.399999999989234,47.40000000000242,0.3285592
2017-01-20,9.399999999989234,47.40000000000242,0.3395041
2017-01-21,9.399999999989234,47.40000000000242,0.15557286
2017-01-22,9.399999999989234,47.40000000000242,0.21188575
2017-01-23,9.399999999989234,47.40000000000242,0.18880467
2017-01-24,9.399999999989234,47.40000000000242,0.6527955
2017-01-25,9.399999999989234,47.40000000000242,0.37297282
2017-01-26,9.399999999989234,47.40000000000242,0.33333248
2017-01-27,9.399999999989234,47.40000000000242,0.71174276
2017-01-28,9.399999999989234,47.40000000000242,0.3092203
2017-01-29,9.399999999989234,47.40000000000242,0.1438487
2017-01-30,9.399999999989234,47.40000000000242,0.9201982
2017-01-31,9.399999999989234,47.40000000000242,0.93836075
2017-02-01,9.399999999989234,47.40000000000242,0.8868062
2017-02-02,9.399999999989234,47.40000000000242,0.7791139
2017-02-03,9.399999999989234,47.40000000000242,0.7430257
2017-02-04,9.399999999989234,47.40000000000242,0.6704523
2017-02-05,9.399999999989234,47.40000000000242,0.8178364
2017-02-06,9.399999999989234,47.40000000000242,0.86590064
2017-02-07,9.399999999989234,47.40000000000242,0.9266732
2017-02-08,9.399999999989234,47.40000000000242,0.9277043
2017-02-09,9.399999999989234,47.40000000000242,0.84269595
2017-02-10,9.399999999989234,47.40000000000242,0.52815145
2017-02-11,9.399999999989234,47.40000000000242,0.4466953
2017-02-12,9.399999999989234,47.40000000000242,0.57964414
2017-02-13,9.399999999989234,47.40000000000242,0.07910624
2017-02-14,9.399999999989234,47.40000000000242,0.0
2017-02-15,9.399999999989234,47.40000000000242,0.0
2017-02-16,9.399999999989234,47.40000000000242,0.23467731
2017-02-17,9.399999999989234,47.40000000000242,0.8223372
2017-02-18,9.399999999989234,47.40000000000242,0.4480513
2017-02-19,9.399999999989234,47.40000000000242,0.6346169
2017-02-20,9.399999999989234,47.40000000000242,0.89954543
2017-02-21,9.399999999989234,47.40000000000242,0.9531003
2017-02-22,9.399999999989234,47.40000000000242,0.6364936
2017-02-23,9.399999999989234,47.40000000000242,0.5446648
2017-02-24,9.399999999989234,47.40000000000242,0.74154127
2017-02-25,9.399999999989234,47.40000000000242,0.7099127
2017-02-26,9.399999999989234,47.40000000000242,0.6273637
2017-02-27,9.399999999989234,47.40000000000242,0.20764793
2017-02-28,9.399999999989234,47.40000000000242,0.7654062
2017-03-01,9.399999999989234,47.40000000000242,0.8678195
2017-03-02,9.399999999989234,47.40000000000242,0.42335758
2017-03-03,9.399999999989234,47.40000000000242,0.8254211
2017-03-04,9.399999999989234,47.40000000000242,0.65871966
2017-03-05,9.399999999989234,47.40000000000242,0.7524254
2017-03-06,9.399999999989234,47.40000000000242,0.8523793
2017-03-07,9.399999999989234,47.40000000000242,0.6619628
2017-03-08,9.399999999989234,47.40000000000242,0.8722435
2017-03-09,9.399999999989234,47.40000000000242,0.9189161
2017-03-10,9.399999999989234,47.40000000000242,0.29607546
2017-03-11,9.399999999989234,47.40000000000242,0.58614725
2017-03-12,9.399999999989234,47.40000000000242,0.0
2017-03-13,9.399999999989234,47.40000000000242,0.21825947
2017-03-14,9.399999999989234,47.40000000000242,0.40006676
2017-03-15,9.399999999989234,47.40000000000242,0.14566079
2017-03-16,9.399999999989234,47.40000000000242,0.054862995
2017-03-17,9.399999999989234,47.40000000000242,0.4181422
2017-03-18,9.399999999989234,47.40000000000242,0.98036015
2017-03-19,9.399999999989234,47.40000000000242,0.88274175
2017-03-20,9.399999999989234,47.40000000000242,0.75166965
2017-03-21,9.399999999989234,47.40000000000242,0.9747205
2017-03-22,9.399999999989234,47.40000000000242,0.9842738
2017-03-23,9.399999999989234,47.40000000000242,0.75467587
2017-03-24,9.399999999989234,47.40000000000242,0.97250944
2017-03-25,9.399999999989234,47.40000000000242,0.19746448
2017-03-26,9.399999999989234,47.40000000000242,0.6349204
2017-03-27,9.399999999989234,47.40000000000242,0.0
2017-03-28,9.399999999989234,47.40000000000242,0.05399399
2017-03-29,9.399999999989234,47.40000000000242,0.31313306
2017-03-30,9.399999999989234,47.40000000000242,0.30000234
2017-03-31,9.399999999989234,47.40000000000242,0.40647814
2017-04-01,9.399999999989234,47.40000000000242,0.7831615
2017-04-02,9.399999999989234,47.40000000000242,0.908197
2017-04-03,9.399999999989234,47.40000000000242,0.5671794
2017-04-04,9.399999999989234,47.40000000000242,0.5782227
2017-04-05,9.399999999989234,47.40000000000242,0.88782334
2017-04-06,9.399999999989234,47.40000000000242,0.74071264
2017-04-07,9.399999999989234,47.40000000000242,0.12542495
2017-04-08,9.399999999989234,47.40000000000242,0.0013335292
2017-04-09,9.399999999989234,47.40000000000242,0.04497462
2017-04-10,9.399999999989234,47.40000000000242,0.5113011
2017-04-11,9.399999999989234,47.40000000000242,0.5548803
2017-04-12,9.399999999989234,47.40000000000242,0.5483333
2017-04-13,9.399999999989234,47.40000000000242,0.35997897
2017-04-14,9.399999999989234,47.40000000000242,0.63491964
2017-04-15,9.399999999989234,47.40000000000242,0.90018344
2017-04-16,9.399999999989234,47.40000000000242,0.9809438
2017-04-17,9.399999999989234,47.40000000000242,0.92799765
2017-04-18,9.399999999989234,47.40000000000242,0.7385504
2017-04-19,9.399999999989234,47.40000000000242,0.57218426
2017-04-20,9.399999999989234,47.40000000000242,0.47869024
2017-04-21,9.399999999989234,47.40000000000242,0.0009347096
2017-04-22,9.399999999989234,47.40000000000242,0.6074895
2017-04-23,9.399999999989234,47.40000000000242,0.4865532
2017-04-24,9.399999999989234,47.40000000000242,0.36206466
2017-04-25,9.399999999989234,47.40000000000242,0.9071511
2017-04-26,9.399999999989234,47.40000000000242,1.0
2017-04-27,9.399999999989234,47.40000000000242,1.0
2017-04-28,9.399999999989234,47.40000000000242,0.7568601
2017-04-29,9.399999999989234,47.40000000000242,0.13887618
2017-04-30,9.399999999989234,47.40000000000242,0.50770795
2017-05-01,9.399999999989234,47.40000000000242,0.9317598
2017-05-02,9.399999999989234,47.40000000000242,0.8654093
2017-05-03,9.399999999989234,47.40000000000242,0.82586735
2017-05-04,9.399999999989234,47.40000000000242,0.88600594
2017-05-05,9.399999999989234,47.40000000000242,0.1721306
2017-05-06,9.399999999989234,47.40000000000242,0.99933887
2017-05-07,9.399999999989234,47.40000000000242,1.0
2017-05-08,9.399999999989234,47.40000000000242,1.0
2017-05-09,9.399999999989234,47.40000000000242,0.6226667
2017-05-10,9.399999999989234,47.40000000000242,0.3758755
2017-05-11,9.399999999989234,47.40000000000242,0.87043846
2017-05-12,9.399999999989234,47.40000000000242,0.8474558
2017-05-13,9.399999999989234,47.40000000000242,0.68997234
2017-05-14,9.399999999989234,47.40000000000242,0.68548745
2017-05-15,9.399999999989234,47.40000000000242,0.43978915
2017-05-16,9.399999999989234,47.40000000000242,0.27096373
2017-05-17,9.399999999989234,47.40000000000242,0.04898049
2017-05-18,9.399999999989234,47.40000000000242,0.7177979
2017-05-19,9.399999999989234,47.40000000000242,0.9175307
2017-05-20,9.399999999989234,47.40000000000242,0.7858246
2017-05-21,9.399999999989234,47.40000000000242,0.2112083
2017-05-22,9.399999999989234,47.40000000000242,0.23250067
2017-05-23,9.399999999989234,47.40000000000242,0.858708
2017-05-24,9.399999999989234,47.40000000000242,0.8459744
2017-05-25,9.399999999989234,47.40000000000242,0.13422306
2017-05-26,9.399999999989234,47.40000000000242,0.0
2017-05-27,9.399999999989234,47.40000000000242,0.042430717
2017-05-28,9.399999999989234,47.40000000000242,0.26381648
2017-05-29,9.399999999989234,47.40000000000242,0.24180306
2017-05-30,9.399999999989234,47.40000000000242,0.51434624
2017-05-31,9.399999999989234,47.40000000000242,0.7191728
2017-06-01,9.399999999989234,47.40000000000242,0.87250656
2017-06-02,9.399999999989234,47.40000000000242,0.612373
2017-06-03,9.399999999989234,47.40000000000242,0.6848846
2017-06-04,9.399999999989234,47.40000000000242,0.8175348
2017-06-05,9.399999999989234,47.40000000000242,0.9822106
2017-06-06,9.399999999989234,47.40000000000242,0.813447
2017-06-07,9.399999999989234,47.40000000000242,0.3512196
2017-06-08,9.399999999989234,47.40000000000242,0.4030476
2017-06-09,9.399999999989234,47.40000000000242,0.881175
2017-06-10,9.399999999989234,47.40000000000242,0.26943946
2017-06-11,9.399999999989234,47.40000000000242,0.20275383
2017-06-12,9.399999999989234,47.40000000000242,0.47363195
2017-06-13,9.399999999989234,47.40000000000242,0.50529706
2017-06-14,9.399999999989234,47.40000000000242,0.8562032
2017-06-15,9.399999999989234,47.40000000000242,0.6692771
2017-06-16,9.399999999989234,47.40000000000242,0.60568464
2017-06-17,9.399999999989234,47.40000000000242,0.64353627
2017-06-18,9.399999999989234,47.40000000000242,0.06749186
2017-06-19,9.399999999989234,47.40000000000242,0.05172677
2017-06-20,9.399999999989234,47.40000000000242,0.45006305
2017-06-21,9.399999999989234,47.40000000000242,0.5745263
2017-06-22,9.399999999989234,47.40000000000242,0.60373217
2017-06-23,9.399999999989234,47.40000000000242,0.7210396
2017-06-24,9.399999999989234,47.40000000000242,0.74508995
2017-06-25,9.399999999989234,47.40000000000242,0.7282937
2017-06-26,9.399999999989234,47.40000000000242,0.5265353
2017-06-27,9.399999999989234,47.40000000000242,0.864099
2017-06-28,9.399999999989234,47.40000000000242,0.9988732
2017-06-29,9.399999999989234,47.40000000000242,0.8734154
2017-06-30,9.399999999989234,47.40000000000242,0.55354035
2017-07-01,9.399999999989234,47.40000000000242,0.7807155
2017-07-02,9.399999999989234,47.40000000000242,1.0
2017-07-03,9.399999999989234,47.40000000000242,0.48861814
2017-07-04,9.399999999989234,47.40000000000242,0.111971304
2017-07-05,9.399999999989234,47.40000000000242,0.28146726
2017-07-06,9.399999999989234,47.40000000000242,0.3117042
2017-07-07,9.399999999989234,47.40000000000242,0.48223123
2017-07-08,9.399999999989234,47.40000000000242,0.62428486
2017-07-09,9.399999999989234,47.40000000000242,0.9824086
2017-07-10,9.399999999989234,47.40000000000242,0.78999174
2017-07-11,9.399999999989234,47.40000000000242,0.6831554
2017-07-12,9.399999999989234,47.40000000000242,0.6690554
2017-07-13,9.399999999989234,47.40000000000242,0.60758704
2017-07-14,9.399999999989234,47.40000000000242,0.6626319
2017-07-15,9.399999999989234,47.40000000000242,0.8434699
2017-07-16,9.399999999989234,47.40000000000242,0.2272129
2017-07-17,9.399999999989234,47.40000000000242,0.23070326
2017-07-18,9.399999999989234,47.40000000000242,0.74458355
2017-07-19,9.399999999989234,47.40000000000242,0.58206826
2017-07-20,9.399999999989234,47.40000000000242,0.83611375
2017-07-21,9.399999999989234,47.40000000000242,0.93034005
2017-07-22,9.399999999989234,47.40000000000242,0.78329116
2017-07-23,9.399999999989234,47.40000000000242,0.87918264
2017-07-24,9.399999999989234,47.40000000000242,0.8342117
2017-07-25,9.399999999989234,47.40000000000242,0.93668675
2017-07-26,9.399999999989234,47.40000000000242,0.8308815
2017-07-27,9.399999999989234,47.40000000000242,0.9618301
2017-07-28,9.399999999989234,47.40000000000242,0.6756457
2017-07-29,9.399999999989234,47.40000000000242,0.5244724
2017-07-30,9.399999999989234,47.40000000000242,0.66779405
2017-07-31,9.399999999989234,47.40000000000242,0.37742355
2017-08-01,9.399999999989234,47.40000000000242,0.63049966
2017-08-02,9.399999999989234,47.40000000000242,0.46449408
2017-08-03,9.399999999989234,47.40000000000242,0.5628448
2017-08-04,9.399999999989234,47.40000000000242,0.4979479
2017-08-05,9.399999999989234,47.40000000000242,0.68703455
2017-08-06,9.399999999989234,47.40000000000242,0.6437906
2017-08-07,9.399999999989234,47.40000000000242,0.16536447
2017-08-08,9.399999999989234,47.40000000000242,0.9577011
2017-08-09,9.399999999989234,47.40000000000242,0.9102709
2017-08-10,9.399999999989234,47.40000000000242,0.9288924
2017-08-11,9.399999999989234,47.40000000000242,0.9447558
2017-08-12,9.399999999989234,47.40000000000242,0.63342816
2017-08-13,9.399999999989234,47.40000000000242,0.3746862
2017-08-14,9.399999999989234,47.40000000000242,0.59740186
2017-08-15,9.399999999989234,47.40000000000242,0.6834412
2017-08-16,9.399999999989234,47.40000000000242,0.6206065
2017-08-17,9.399999999989234,47.40000000000242,0.5700831
2017-08-18,9.399999999989234,47.40000000000242,0.78151846
2017-08-19,9.399999999989234,47.40000000000242,0.63104105
2017-08-20,9.399999999989234,47.40000000000242,0.44859982
2017-08-21,9.399999999989234,47.40000000000242,0.53527325
2017-08-22,9.399999999989234,47.40000000000242,0.3600496
2017-08-23,9.399999999989234,47.40000000000242,0.2992153
2017-08-24,9.399999999989234,47.40000000000242,0.56736064
2017-08-25,9.399999999989234,47.40000000000242,0.32924053
2017-08-26,9.399999999989234,47.40000000000242,0.2220689
2017-08-27,9.399999999989234,47.40000000000242,0.544465
2017-08-28,9.399999999989234,47.40000000000242,0.34655744
2017-08-29,9.399999999989234,47.40000000000242,0.17545818
2017-08-30,9.399999999989234,47.40000000000242,0.8973453
2017-08-31,9.399999999989234,47.40000000000242,0.98671496
2017-09-01,9.399999999989234,47.40000000000242,0.97955906
2017-09-02,9.399999999989234,47.40000000000242,0.9827142
2017-09-03,9.399999999989234,47.40000000000242,0.6689273
2017-09-04,9.399999999989234,47.40000000000242,0.76797384
2017-09-05,9.399999999989234,47.40000000000242,0.5665759
2017-09-06,9.399999999989234,47.40000000000242,0.7327051
2017-09-07,9.399999999989234,47.40000000000242,0.72102785
2017-09-08,9.399999999989234,47.40000000000242,0.71593416
2017-09-09,9.399999999989234,47.40000000000242,0.92387927
2017-09-10,9.399999999989234,47.40000000000242,0.5177531
2017-09-11,9.399999999989234,47.40000000000242,0.69579655
2017-09-12,9.399999999989234,47.40000000000242,0.66349745
2017-09-13,9.399999999989234,47.40000000000242,0.5842271
2017-09-14,9.399999999989234,47.40000000000242,0.44263238
2017-09-15,9.399999999989234,47.40000000000242,0.44545218
2017-09-16,9.399999999989234,47.40000000000242,0.6888514
2017-09-17,9.399999999989234,47.40000000000242,0.80915374
2017-09-18,9.399999999989234,47.40000000000242,0.49749085
2017-09-19,9.399999999989234,47.40000000000242,0.91474736
2017-09-20,9.399999999989234,47.40000000000242,0.5917425
2017-09-21,9.399999999989234,47.40000000000242,0.29754636
2017-09-22,9.399999999989234,47.40000000000242,0.42346302
2017-09-23,9.399999999989234,47.40000000000242,0.7417348
2017-09-24,9.399999999989234,47.40000000000242,0.54039866
2017-09-25,9.399999999989234,47.40000000000242,0.3348763
2017-09-26,9.399999999989234,47.40000000000242,0.6501166
2017-09-27,9.399999999989234,47.40000000000242,0.5302366
2017-09-28,9.399999999989234,47.40000000000242,0.8835655
2017-09-29,9.399999999989234,47.40000000000242,0.70245403
2017-09-30,9.399999999989234,47.40000000000242,0.84956473
2017-10-01,9.399999999989234,47.40000000000242,0.7039075
2017-10-02,9.399999999989234,47.40000000000242,0.9480025
2017-10-03,9.399999999989234,47.40000000000242,0.70329875
2017-10-04,9.399999999989234,47.40000000000242,0.8226318
2017-10-05,9.399999999989234,47.40000000000242,0.4501346
2017-10-06,9.399999999989234,47.40000000000242,0.5556046
2017-10-07,9.399999999989234,47.40000000000242,0.8760003
2017-10-08,9.399999999989234,47.40000000000242,0.7942707
2017-10-09,9.399999999989234,47.40000000000242,0.76506484
2017-10-10,9.399999999989234,47.40000000000242,0.7262439
2017-10-11,9.399999999989234,47.40000000000242,0.15783949
2017-10-12,9.399999999989234,47.40000000000242,0.43899196
2017-10-13,9.399999999989234,47.40000000000242,0.16714457
2017-10-14,9.399999999989234,47.40000000000242,0.1452182
2017-10-15,9.399999999989234,47.40000000000242,0.23012817
2017-10-16,9.399999999989234,47.40000000000242,0.0
2017-10-17,9.399999999989234,47.40000000000242,0.6264894
2017-10-18,9.399999999989234,47.40000000000242,0.15254818
2017-10-19,9.399999999989234,47.40000000000242,0.23779343
2017-10-20,9.399999999989234,47.40000000000242,0.5557299
2017-10-21,9.399999999989234,47.40000000000242,0.8194157
2017-10-22,9.399999999989234,47.40000000000242,0.5290086
2017-10-23,9.399999999989234,47.40000000000242,0.81840986
2017-10-24,9.399999999989234,47.40000000000242,0.7971175
2017-10-25,9.399999999989234,47.40000000000242,0.5339159
2017-10-26,9.399999999989234,47.40000000000242,0.72496635
2017-10-27,9.399999999989234,47.40000000000242,0.5376684
2017-10-28,9.399999999989234,47.40000000000242,0.90343213
2017-10-29,9.399999999989234,47.40000000000242,0.8357407
2017-10-30,9.399999999989234,47.40000000000242,0.5363892
2017-10-31,9.399999999989234,47.40000000000242,0.17071244
2017-11-01,9.399999999989234,47.40000000000242,0.56701183
2017-11-02,9.399999999989234,47.40000000000242,0.91106087
2017-11-03,9.399999999989234,47.40000000000242,0.36391222
2017-11-04,9.399999999989234,47.40000000000242,0.85404086
2017-11-05,9.399999999989234,47.40000000000242,0.93619287
2017-11-06,9.399999999989234,47.40000000000242,0.9118072
2017-11-07,9.399999999989234,47.40000000000242,0.90185684
2017-11-08,9.399999999989234,47.40000000000242,0.9200812
2017-11-09,9.399999999989234,47.40000000000242,0.7513429
2017-11-10,9.399999999989234,47.40000000000242,0.85584354
2017-11-11,9.399999999989234,47.40000000000242,0.9328401
2017-11-12,9.399999999989234,47.40000000000242,0.8496823
2017-11-13,9.399999999989234,47.40000000000242,0.72831225
2017-11-14,9.399999999989234,47.40000000000242,0.73589045
2017-11-15,9.399999999989234,47.40000000000242,0.45619142
2017-11-16,9.399999999989234,47.40000000000242,0.6895166
2017-11-17,9.399999999989234,47.40000000000242,0.8496962
2017-11-18,9.399999999989234,47.40000000000242,0.86379623
2017-11-19,9.399999999989234,47.40000000000242,0.4847154
2017-11-20,9.399999999989234,47.40000000000242,0.858269
2017-11-21,9.399999999989234,47.40000000000242,0.5276494
2017-11-22,9.399999999989234,47.40000000000242,0.23551543
2017-11-23,9.399999999989234,47.40000000000242,0.46890247
2017-11-24,9.399999999989234,47.40000000000242,0.6578908
2017-11-25,9.399999999989234,47.40000000000242,0.86274254
2017-11-26,9.399999999989234,47.40000000000242,0.5403717
2017-11-27,9.399999999989234,47.40000000000242,0.8066919
2017-11-28,9.399999999989234,47.40000000000242,0.9142858
2017-11-29,9.399999999989234,47.40000000000242,0.82940114
2017-11-30,9.399999999989234,47.40000000000242,0.73793274
2017-12-01,9.399999999989234,47.40000000000242,0.80118984
2017-12-02,9.399999999989234,47.40000000000242,0.7503311
2017-12-03,9.399999999989234,47.40000000000242,0.8712675
2017-12-04,9.399999999989234,47.40000000000242,0.9066233
2017-12-05,9.399999999989234,47.40000000000242,0.45679426
2017-12-06,9.399999999989234,47.40000000000242,0.218911
2017-12-07,9.399999999989234,47.40000000000242,0.16456193
2017-12-08,9.399999999989234,47.40000000000242,0.88908345
2017-12-09,9.399999999989234,47.40000000000242,0.4295157
2017-12-10,9.399999999989234,47.40000000000242,0.90308505
2017-12-11,9.399999999989234,47.40000000000242,0.9223405
2017-12-12,9.399999999989234,47.40000000000242,0.57006806
2017-12-13,9.399999999989234,47.40000000000242,0.56045294
2017-12-14,9.399999999989234,47.40000000000242,0.90719813
2017-12-15,9.399999999989234,47.40000000000242,0.33214825
2017-12-16,9.399999999989234,47.40000000000242,0.83807856
2017-12-17,9.399999999989234,47.40000000000242,0.70639765
2017-12-18,9.399999999989234,47.40000000000242,0.84010416
2017-12-19,9.399999999989234,47.40000000000242,0.8248747
2017-12-20,9.399999999989234,47.40000000000242,0.59769946
2017-12-21,9.399999999989234,47.40000000000242,0.83618015
2017-12-22,9.399999999989234,47.40000000000242,0.92039436
2017-12-23,9.399999999989234,47.40000000000242,0.51031893
2017-12-24,9.399999999989234,47.40000000000242,0.36872426
2017-12-25,9.399999999989234,47.40000000000242,0.20438373
2017-12-26,9.399999999989234,47.40000000000242,0.5542222
2017-12-27,9.399999999989234,47.40000000000242,0.9250796
2017-12-28,9.399999999989234,47.40000000000242,0.7067253
2017-12-29,9.399999999989234,47.40000000000242,0.53110456
2017-12-30,9.399999999989234,47.40000000000242,0.914335
2017-12-31,9.399999999989234,47.40000000000242,0.31963262
2018-01-01,9.399999999989234,47.40000000000242,0.7142051
2018-01-02,9.399999999989234,47.40000000000242,0.80351293
2018-01-03,9.399999999989234,47.40000000000242,0.7980222
2018-01-04,9.399999999989234,47.40000000000242,0.9219899
2018-01-05,9.399999999989234,47.40000000000242,0.74843144
2018-01-06,9.399999999989234,47.40000000000242,0.5995573
2018-01-07,9.399999999989234,47.40000000000242,0.8188444
2018-01-08,9.399999999989234,47.40000000000242,0.68543655
2018-01-09,9.399999999989234,47.40000000000242,0.72422093
2018-01-10,9.399999999989234,47.40000000000242,0.7702848
2018-01-11,9.399999999989234,47.40000000000242,0.8189829
2018-01-12,9.399999999989234,47.40000000000242,0.8020884
2018-01-13,9.399999999989234,47.40000000000242,0.5129859
2018-01-14,9.399999999989234,47.40000000000242,0.5373967
2018-01-15,9.399999999989234,47.40000000000242,0.64423317
2018-01-16,9.399999999989234,47.40000000000242,0.8077795
2018-01-17,9.399999999989234,47.40000000000242,0.68983805
2018-01-18,9.399999999989234,47.40000000000242,0.89090073
2018-01-19,9.399999999989234,47.40000000000242,0.6760368
2018-01-20,9.399999999989234,47.40000000000242,0.85814273
2018-01-21,9.399999999989234,47.40000000000242,0.89898926
2018-01-22,9.399999999989234,47.40000000000242,0.89446783
2018-01-23,9.399999999989234,47.40000000000242,0.6837282
2018-01-24,9.399999999989234,47.40000000000242,0.6517644
2018-01-25,9.399999999989234,47.40000000000242,0.875114
2018-01-26,9.399999999989234,47.40000000000242,0.90971226
2018-01-27,9.399999999989234,47.40000000000242,0.8313493
2018-01-28,9.399999999989234,47.40000000000242,0.64226264
2018-01-29,9.399999999989234,47.40000000000242,0.6150572
2018-01-30,9.399999999989234,47.40000000000242,0.69748265
2018-01-31,9.399999999989234,47.40000000000242,0.50633377
2018-02-01,9.399999999989234,47.40000000000242,0.7537955
2018-02-02,9.399999999989234,47.40000000000242,0.4780354
2018-02-03,9.399999999989234,47.40000000000242,0.57186466
2018-02-04,9.399999999989234,47.40000000000242,0.63642627
2018-02-05,9.399999999989234,47.40000000000242,0.84361374
2018-02-06,9.399999999989234,47.40000000000242,0.8432166
2018-02-07,9.399999999989234,47.40000000000242,0.8534657
2018-02-08,9.399999999989234,47.40000000000242,0.83799934
